Customer_ID,Satisfaction_Score,Likelihood_to_Recommend,Feedback_Comments_Encoded,Feedback_Comment,Satisfaction_Score_Normalized,Likelihood_to_Recommend_Normalized,Recommendation_Category,Satisfaction_Category
331,2.0,7,1,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
332,4.0,8,3,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
333,3.0,9,2,Needs improvement,0.2222222222222222,0.8888888888888888,High,Dissatisfied
334,4.0,7,4,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
335,7.0,8,0,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
336,5.0,6,1,Good service,0.4444444444444445,0.5555555555555556,Medium,Neutral
337,4.0,2,1,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
338,6.0,1,3,Good service,0.5555555555555556,0.0,Low,Neutral
339,7.0,3,4,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
340,5.0,9,1,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
341,7.0,7,2,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
342,3.0,2,3,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
343,7.0,1,4,Good service,0.6666666666666665,0.0,Low,Satisfied
344,3.0,2,2,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
345,6.0,3,3,Good service,0.5555555555555556,0.2222222222222222,Low,Neutral
346,8.0,6,3,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
347,6.0,9,0,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
348,6.0,8,3,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
349,3.0,10,2,Needs improvement,0.2222222222222222,1.0,High,Dissatisfied
350,5.0,9,1,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
351,9.0,8,4,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
352,8.0,7,3,Very satisfied,0.7777777777777777,0.6666666666666665,Medium,Satisfied
353,6.0,6,0,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
354,9.0,8,3,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
355,2.0,6,4,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
356,9.0,2,1,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
357,10.0,9,2,Excellent,1.0,0.8888888888888888,High,Satisfied
358,10.0,9,2,Excellent,1.0,0.8888888888888888,High,Satisfied
359,6.0,3,3,Good service,0.5555555555555556,0.2222222222222222,Low,Neutral
360,9.0,9,2,Very satisfied,0.8888888888888888,0.8888888888888888,High,Satisfied
361,4.0,2,1,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
362,5.0,3,0,Good service,0.4444444444444445,0.2222222222222222,Low,Neutral
363,2.0,6,2,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
364,3.0,4,1,Needs improvement,0.2222222222222222,0.3333333333333333,Low,Dissatisfied
365,1.0,8,1,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
366,4.0,1,0,Needs improvement,0.3333333333333333,0.0,Low,Neutral
367,2.0,6,3,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
368,2.0,2,1,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
369,1.0,6,4,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
370,10.0,1,4,Excellent,1.0,0.0,Low,Satisfied
371,2.0,2,1,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
372,4.0,9,2,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
373,6.0,6,2,Good service,0.5555555555555556,0.5555555555555556,Medium,Neutral
374,7.0,8,2,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
375,7.0,7,3,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
376,7.0,9,4,Good service,0.6666666666666665,0.8888888888888888,High,Satisfied
377,4.0,9,4,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
378,5.0,4,1,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
379,3.0,7,4,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
380,1.0,5,4,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
381,6.0,7,2,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
382,10.0,4,3,Excellent,1.0,0.3333333333333333,Low,Satisfied
383,7.0,10,3,Good service,0.6666666666666665,1.0,High,Satisfied
384,9.0,1,3,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
385,10.0,4,2,Excellent,1.0,0.3333333333333333,Low,Satisfied
386,4.0,10,3,Needs improvement,0.3333333333333333,1.0,High,Neutral
387,5.0,3,1,Good service,0.4444444444444445,0.2222222222222222,Low,Neutral
388,5.0,9,0,Good service,0.4444444444444445,0.8888888888888888,High,Neutral
389,7.0,5,4,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
390,9.0,4,1,Very satisfied,0.8888888888888888,0.3333333333333333,Low,Satisfied
391,8.0,8,1,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
392,7.0,5,0,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
393,1.0,3,0,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
394,10.0,2,3,Excellent,1.0,0.1111111111111111,Low,Satisfied
395,6.0,8,2,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
396,10.0,2,2,Excellent,1.0,0.1111111111111111,Low,Satisfied
397,9.0,8,0,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
398,7.0,5,2,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
399,1.0,8,0,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
400,9.0,5,1,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
401,3.0,1,1,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
402,9.0,2,3,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
403,4.0,6,4,Needs improvement,0.3333333333333333,0.5555555555555556,Medium,Neutral
404,9.0,3,0,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
405,8.0,8,2,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
406,7.0,5,0,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
407,4.0,3,1,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
408,9.0,10,3,Very satisfied,0.8888888888888888,1.0,High,Satisfied
409,4.0,7,1,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
410,1.0,8,2,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
411,6.0,4,2,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
412,4.0,9,0,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
413,10.0,6,2,Excellent,1.0,0.5555555555555556,Medium,Satisfied
414,3.0,1,1,Needs improvement,0.2222222222222222,0.0,Low,Dissatisfied
415,5.0,5,0,Good service,0.4444444444444445,0.4444444444444445,Medium,Neutral
416,3.0,5,1,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
417,9.0,7,1,Very satisfied,0.8888888888888888,0.6666666666666665,Medium,Satisfied
418,6.0,7,4,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
419,3.0,6,3,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
420,5.0,8,1,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
421,8.0,2,1,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
422,8.0,7,0,Very satisfied,0.7777777777777777,0.6666666666666665,Medium,Satisfied
423,6.0,10,3,Good service,0.5555555555555556,1.0,High,Neutral
424,5.0,7,4,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
425,5.0,4,3,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
426,1.0,10,0,Unsatisfactory,0.0,1.0,High,Dissatisfied
427,2.0,2,4,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
428,4.0,4,3,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
429,6.0,4,2,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
430,7.0,6,2,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
431,1.0,7,1,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
432,8.0,3,2,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
433,1.0,10,4,Unsatisfactory,0.0,1.0,High,Dissatisfied
434,9.0,1,3,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
435,4.0,3,4,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
436,7.0,9,1,Good service,0.6666666666666665,0.8888888888888888,High,Satisfied
437,6.0,1,4,Good service,0.5555555555555556,0.0,Low,Neutral
438,9.0,8,3,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
439,2.0,2,1,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
440,7.0,6,1,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
441,5.0,3,1,Good service,0.4444444444444445,0.2222222222222222,Low,Neutral
442,7.0,7,3,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
443,1.0,2,1,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
444,10.0,4,3,Excellent,1.0,0.3333333333333333,Low,Satisfied
445,9.0,10,4,Very satisfied,0.8888888888888888,1.0,High,Satisfied
446,1.0,9,4,Unsatisfactory,0.0,0.8888888888888888,High,Dissatisfied
447,5.0,6,2,Good service,0.4444444444444445,0.5555555555555556,Medium,Neutral
448,8.0,4,0,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
449,1.0,2,4,Unsatisfactory,0.0,0.1111111111111111,Low,Dissatisfied
450,7.0,10,4,Good service,0.6666666666666665,1.0,High,Satisfied
451,2.0,9,4,Unsatisfactory,0.1111111111111111,0.8888888888888888,High,Dissatisfied
452,7.0,4,2,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
453,7.0,9,1,Good service,0.6666666666666665,0.8888888888888888,High,Satisfied
454,9.0,2,3,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
455,6.0,7,4,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
456,4.0,5,4,Needs improvement,0.3333333333333333,0.4444444444444445,Medium,Neutral
457,7.0,8,1,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
458,7.0,8,2,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
459,4.0,4,2,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
460,2.0,4,4,Unsatisfactory,0.1111111111111111,0.3333333333333333,Low,Dissatisfied
461,9.0,8,0,Very satisfied,0.8888888888888888,0.7777777777777777,High,Satisfied
462,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
463,5.0,7,3,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
464,5.0,8,2,Good service,0.4444444444444445,0.7777777777777777,High,Neutral
465,1.0,8,1,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
466,9.0,10,3,Very satisfied,0.8888888888888888,1.0,High,Satisfied
467,10.0,4,3,Excellent,1.0,0.3333333333333333,Low,Satisfied
468,8.0,9,1,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
469,6.0,10,2,Good service,0.5555555555555556,1.0,High,Neutral
470,10.0,4,1,Excellent,1.0,0.3333333333333333,Low,Satisfied
471,6.0,8,2,Good service,0.5555555555555556,0.7777777777777777,High,Neutral
472,10.0,6,1,Excellent,1.0,0.5555555555555556,Medium,Satisfied
473,10.0,5,3,Excellent,1.0,0.4444444444444445,Medium,Satisfied
474,8.0,4,1,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
475,6.0,5,4,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
476,10.0,1,1,Excellent,1.0,0.0,Low,Satisfied
477,4.0,7,4,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
478,3.0,8,2,Needs improvement,0.2222222222222222,0.7777777777777777,High,Dissatisfied
479,7.0,9,1,Good service,0.6666666666666665,0.8888888888888888,High,Satisfied
480,2.0,3,3,Unsatisfactory,0.1111111111111111,0.2222222222222222,Low,Dissatisfied
481,7.0,9,1,Good service,0.6666666666666665,0.8888888888888888,High,Satisfied
482,1.0,10,3,Unsatisfactory,0.0,1.0,High,Dissatisfied
483,10.0,5,2,Excellent,1.0,0.4444444444444445,Medium,Satisfied
484,5.0,10,0,Good service,0.4444444444444445,1.0,High,Neutral
485,9.0,6,0,Very satisfied,0.8888888888888888,0.5555555555555556,Medium,Satisfied
486,1.0,1,3,Unsatisfactory,0.0,0.0,Low,Dissatisfied
487,8.0,9,3,Very satisfied,0.7777777777777777,0.8888888888888888,High,Satisfied
488,9.0,9,1,Very satisfied,0.8888888888888888,0.8888888888888888,High,Satisfied
489,9.0,6,3,Very satisfied,0.8888888888888888,0.5555555555555556,Medium,Satisfied
490,8.0,8,0,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
491,4.0,4,4,Needs improvement,0.3333333333333333,0.3333333333333333,Low,Neutral
492,7.0,5,2,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
493,1.0,5,1,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
494,7.0,7,2,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
495,6.0,7,1,Good service,0.5555555555555556,0.6666666666666665,Medium,Neutral
496,5.0,7,2,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
497,1.0,5,2,Unsatisfactory,0.0,0.4444444444444445,Medium,Dissatisfied
498,8.0,4,0,Very satisfied,0.7777777777777777,0.3333333333333333,Low,Satisfied
499,10.0,8,2,Excellent,1.0,0.7777777777777777,High,Satisfied
500,1.0,1,3,Unsatisfactory,0.0,0.0,Low,Dissatisfied
501,1.0,1,1,Unsatisfactory,0.0,0.0,Low,Dissatisfied
502,3.0,6,1,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
503,8.0,2,1,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
504,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
505,7.0,4,1,Good service,0.6666666666666665,0.3333333333333333,Low,Satisfied
506,5.0,2,2,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
507,8.0,10,2,Very satisfied,0.7777777777777777,1.0,High,Satisfied
508,2.0,7,2,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
509,8.0,10,1,Very satisfied,0.7777777777777777,1.0,High,Satisfied
510,2.0,1,1,Unsatisfactory,0.1111111111111111,0.0,Low,Dissatisfied
511,10.0,3,2,Excellent,1.0,0.2222222222222222,Low,Satisfied
512,5.0,2,4,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
513,4.0,9,1,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
514,1.0,8,4,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
515,5.0,3,4,Good service,0.4444444444444445,0.2222222222222222,Low,Neutral
516,7.0,5,1,Good service,0.6666666666666665,0.4444444444444445,Medium,Satisfied
517,1.0,3,4,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
518,2.0,6,1,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
519,9.0,5,2,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
520,5.0,2,4,Good service,0.4444444444444445,0.1111111111111111,Low,Neutral
521,7.0,10,1,Good service,0.6666666666666665,1.0,High,Satisfied
522,2.0,8,0,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
523,7.0,6,3,Good service,0.6666666666666665,0.5555555555555556,Medium,Satisfied
524,7.0,3,1,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
525,7.0,1,0,Good service,0.6666666666666665,0.0,Low,Satisfied
526,5.0,5,1,Good service,0.4444444444444445,0.4444444444444445,Medium,Neutral
527,9.0,2,4,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
528,2.0,2,0,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
529,4.0,9,3,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
530,6.0,10,1,Good service,0.5555555555555556,1.0,High,Neutral
531,8.0,7,2,Very satisfied,0.7777777777777777,0.6666666666666665,Medium,Satisfied
532,1.0,6,2,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
533,9.0,1,4,Very satisfied,0.8888888888888888,0.0,Low,Satisfied
534,5.0,10,1,Good service,0.4444444444444445,1.0,High,Neutral
535,3.0,2,1,Needs improvement,0.2222222222222222,0.1111111111111111,Low,Dissatisfied
536,4.0,7,0,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
537,1.0,3,4,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
538,6.0,2,3,Good service,0.5555555555555556,0.1111111111111111,Low,Neutral
539,8.0,6,4,Very satisfied,0.7777777777777777,0.5555555555555556,Medium,Satisfied
540,2.0,8,1,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
541,2.0,8,2,Unsatisfactory,0.1111111111111111,0.7777777777777777,High,Dissatisfied
542,9.0,2,2,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
543,5.0,6,4,Good service,0.4444444444444445,0.5555555555555556,Medium,Neutral
544,5.0,5,1,Good service,0.4444444444444445,0.4444444444444445,Medium,Neutral
545,1.0,7,2,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
546,6.0,4,4,Good service,0.5555555555555556,0.3333333333333333,Low,Neutral
547,8.0,2,4,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
548,6.0,10,2,Good service,0.5555555555555556,1.0,High,Neutral
549,7.0,3,2,Good service,0.6666666666666665,0.2222222222222222,Low,Satisfied
550,4.0,9,4,Needs improvement,0.3333333333333333,0.8888888888888888,High,Neutral
551,2.0,10,2,Unsatisfactory,0.1111111111111111,1.0,High,Dissatisfied
552,1.0,8,0,Unsatisfactory,0.0,0.7777777777777777,High,Dissatisfied
553,6.0,9,4,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
554,9.0,5,2,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
555,10.0,5,4,Excellent,1.0,0.4444444444444445,Medium,Satisfied
556,5.0,7,4,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
557,2.0,7,4,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
558,1.0,1,1,Unsatisfactory,0.0,0.0,Low,Dissatisfied
559,6.0,5,3,Good service,0.5555555555555556,0.4444444444444445,Medium,Neutral
560,4.0,8,1,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
561,7.0,7,2,Good service,0.6666666666666665,0.6666666666666665,Medium,Satisfied
562,9.0,2,1,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
563,8.0,8,1,Very satisfied,0.7777777777777777,0.7777777777777777,High,Satisfied
564,9.0,2,2,Very satisfied,0.8888888888888888,0.1111111111111111,Low,Satisfied
565,7.0,10,3,Good service,0.6666666666666665,1.0,High,Satisfied
566,10.0,1,3,Excellent,1.0,0.0,Low,Satisfied
567,8.0,3,3,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
568,8.0,3,1,Very satisfied,0.7777777777777777,0.2222222222222222,Low,Satisfied
569,1.0,6,3,Unsatisfactory,0.0,0.5555555555555556,Medium,Dissatisfied
570,9.0,3,1,Very satisfied,0.8888888888888888,0.2222222222222222,Low,Satisfied
571,2.0,7,3,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
572,7.0,8,0,Good service,0.6666666666666665,0.7777777777777777,High,Satisfied
573,10.0,3,4,Excellent,1.0,0.2222222222222222,Low,Satisfied
574,6.0,9,1,Good service,0.5555555555555556,0.8888888888888888,High,Neutral
575,5.0,1,2,Good service,0.4444444444444445,0.0,Low,Neutral
576,4.0,3,3,Needs improvement,0.3333333333333333,0.2222222222222222,Low,Neutral
577,1.0,3,4,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
578,1.0,7,0,Unsatisfactory,0.0,0.6666666666666665,Medium,Dissatisfied
579,3.0,5,2,Needs improvement,0.2222222222222222,0.4444444444444445,Medium,Dissatisfied
580,1.0,4,4,Unsatisfactory,0.0,0.3333333333333333,Low,Dissatisfied
581,8.0,2,4,Very satisfied,0.7777777777777777,0.1111111111111111,Low,Satisfied
582,3.0,7,3,Needs improvement,0.2222222222222222,0.6666666666666665,Medium,Dissatisfied
583,10.0,3,4,Excellent,1.0,0.2222222222222222,Low,Satisfied
584,2.0,7,4,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
585,6.0,10,2,Good service,0.5555555555555556,1.0,High,Neutral
586,4.0,7,2,Needs improvement,0.3333333333333333,0.6666666666666665,Medium,Neutral
587,4.0,2,2,Needs improvement,0.3333333333333333,0.1111111111111111,Low,Neutral
588,2.0,7,1,Unsatisfactory,0.1111111111111111,0.6666666666666665,Medium,Dissatisfied
589,2.0,6,3,Unsatisfactory,0.1111111111111111,0.5555555555555556,Medium,Dissatisfied
590,6.0,10,0,Good service,0.5555555555555556,1.0,High,Neutral
591,5.0,4,1,Good service,0.4444444444444445,0.3333333333333333,Low,Neutral
592,9.0,5,3,Very satisfied,0.8888888888888888,0.4444444444444445,Medium,Satisfied
593,4.0,8,0,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
594,5.0,5,2,Good service,0.4444444444444445,0.4444444444444445,Medium,Neutral
595,1.0,3,2,Unsatisfactory,0.0,0.2222222222222222,Low,Dissatisfied
596,2.0,2,1,Unsatisfactory,0.1111111111111111,0.1111111111111111,Low,Dissatisfied
597,3.0,6,2,Needs improvement,0.2222222222222222,0.5555555555555556,Medium,Dissatisfied
598,5.0,6,2,Good service,0.4444444444444445,0.5555555555555556,Medium,Neutral
599,5.0,7,3,Good service,0.4444444444444445,0.6666666666666665,Medium,Neutral
600,4.0,8,0,Needs improvement,0.3333333333333333,0.7777777777777777,High,Neutral
601,10.0,4,4,Excellent,1.0,0.3333333333333333,Low,Satisfied
602,3.0,8,4,Needs improvement,0.2222222222222222,0.7777777777777777,High,Dissatisfied
